Time,Source,Destination,Protocol,Length,CIP,CIP CM,CIP I/O,ENIP,GVCP,NBNS,SSDP,TCP,Safe
0.207514839,0.395939086,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,1
0.20764643,0,4.70E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.207874239,0,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.207875654,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,1
0.207875654,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.207990265,0.253807107,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.207990265,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.207990265,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208097802,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.208291651,0,1.88E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.208291651,0,3.76E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.208291651,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208418997,0,3.76E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.208553418,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208553418,0,3.76E-08,CIP,0.052269601,1,0,0,0,0,0,0,0,1
0.208553418,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208553418,0,3.76E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.208701989,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208701989,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.208893008,0,3.76E-08,CIP,0.039889959,1,0,0,0,0,0,0,0,1
0.208893008,0.395939086,1.79E-07,TCP,0.061898212,0,0,0,0,0,0,0,1,1
0.209076952,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.209076952,0,2.82E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.209192979,0,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.209303346,0.152284264,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.209303346,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,1
0.209304761,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,1
0.209304761,0.050761421,1.88E-08,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.20950427,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.20950427,0.050761421,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.209648595,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.209920267,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.209920267,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.210084402,0.050761421,0.743464025,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.210085817,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.210085817,0.050761421,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.210208918,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.210208918,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.210421162,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.210421162,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.210552753,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.210552753,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.210552753,0.203045685,1.79E-07,CIP,0.367262724,1,0,0,0,0,0,0,0,1
0.210554168,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.210641895,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.21064331,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.210762167,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.210803201,0.050761421,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.211021104,0.101522843,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.211021104,0.152284264,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.211021104,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.211021104,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.211139961,0.101522843,4.70E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.211139961,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.211139961,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.211139961,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.211251742,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.211251742,0.101522843,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.211251742,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.211251742,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.211413047,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.211463986,0.050761421,1.88E-08,CIP,0.05914718,1,0,0,0,0,0,0,0,1
0.211463986,0.101522843,2.82E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.2116734,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.211674814,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.21183895,0,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.21265538,0.152284264,0.743464627,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.212757257,0.964467005,9.41E-09,CIP,0.03301238,1,0,0,0,0,0,0,0,1
0.212973745,0.050761421,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,1
0.214472185,0.101522843,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.214736783,0.101522843,0.743464326,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.214917897,0,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.214917897,0.203045685,0.743464928,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.215029679,0.050761421,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.215959306,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.215959306,0,9.41E-09,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.215960721,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.216041373,0,4.70E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.216041373,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.216216828,0,4.70E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.216216828,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,1
0.216358324,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,1
0.216470105,0.203045685,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.216720553,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.216720553,0.253807107,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.216721968,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.216721968,0.050761421,1.79E-07,CIP,0.054332875,1,0,0,0,0,0,0,0,1
0.216874783,0.203045685,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.216874783,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.216876198,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217111081,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.217111081,0.253807107,0,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.217112496,0.203045685,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.217112496,0.203045685,0,CIP,0.03301238,1,0,0,0,0,0,0,0,1
0.217112496,0.253807107,0,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.217255407,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.217255407,0.101522843,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.217255407,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.217255407,0.203045685,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.217399733,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217402562,0.050761421,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.217402562,0.253807107,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.217402562,0.203045685,2.82E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.217402562,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217402562,0.101522843,9.41E-09,CIP,0.063273728,1,0,0,0,0,0,0,0,1
0.217402562,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217403977,0.101522843,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.217403977,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.217403977,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217529909,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217529909,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.217529909,0.050761421,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217531324,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217669989,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217669989,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217669989,0.964467005,9.41E-09,CIP,0.03301238,1,0,0,0,0,0,0,0,1
0.217669989,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.217671404,0.253807107,1.79E-07,CIP,0.367262724,1,0,0,0,0,0,0,0,1
0.217797336,0.253807107,1.88E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,1
0.217797336,0.050761421,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,1
0.217906287,0.101522843,9.41E-09,CIP,0.045392022,1,0,0,0,0,0,0,0,1
0.217906287,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218032219,0.101522843,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.218032219,0.203045685,2.82E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.218033634,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218204843,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.218204843,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218206258,0.101522843,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.218206258,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218206258,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.218206258,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.218269931,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218271346,0.101522843,4.70E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,1
0.218412842,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218414257,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218523209,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.218523209,0.101522843,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.218523209,0,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.218741112,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.219019859,0.964467005,4.70E-08,CIP,0.03301238,1,0,0,0,0,0,0,0,1
0.21915428,0.253807107,0.743465229,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.219155695,0.253807107,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,1
0.220115036,0.101522843,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.221067302,0.152284264,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.221068717,0,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.221228608,0.050761421,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.221709693,0.152284264,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.221711108,0,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.22182289,0,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.22182289,0,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.222312465,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.22231388,0.152284264,1.79E-07,CIP,0.368638239,1,0,0,0,0,0,0,0,1
0.222630831,0.253807107,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.223062393,0,4.70E-08,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.223216623,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,1
0.223485465,0,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.223626961,0,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.223740157,0.050761421,4.70E-08,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.223741572,0,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.223741572,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.223853354,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.223854769,0.253807107,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.223854769,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.223970795,0.152284264,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.224095312,0.253807107,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.224224073,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.224225488,0.050761421,0.743464025,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.224225488,0.050761421,1.79E-07,CIP,0.052269601,1,0,0,0,0,0,0,0,1
0.224392453,0.050761421,1.88E-08,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.224392453,0.050761421,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.224519799,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.224519799,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.224689594,0.101522843,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.224843824,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.224843824,0.101522843,0,CIP,0.063273728,1,0,0,0,0,0,0,0,1
0.224951361,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.225067387,0.050761421,0,CIP,0.063273728,1,0,0,0,0,0,0,0,1
0.225067387,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.225068802,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.225218788,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.225218788,0.050761421,1.88E-08,CIP,0.034387895,1,0,0,0,0,0,0,0,1
0.225365943,0.964467005,9.41E-09,CIP,0.078404402,1,0,0,0,0,0,0,0,1
0.225367358,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.225541398,0.050761421,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,1
0.22630406,0,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.226696003,0.152284264,0.743464627,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.228314715,0.152284264,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.22831613,0.152284264,1.88E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,1
0.228317545,0.152284264,1.88E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,1
0.228317545,0.101522843,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.228408102,0.101522843,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.228408102,0.101522843,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.22863591,0.101522843,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.22863874,0.152284264,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.228756182,0.152284264,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.228756182,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.228872208,0.101522843,0.743464326,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.228872208,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.229067472,0.203045685,0.743464928,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.229067472,0,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.22930377,0.050761421,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.229767876,0,1.88E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.229769291,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.229861263,0,3.76E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.230055113,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.230055113,0,1.88E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,1
0.230229152,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.230230567,0,1.88E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.230366403,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.230366403,0,3.76E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.230598456,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.23065647,0,1.88E-08,CIP CM,0.052269601,0,1,0,0,0,0,0,0,1
0.230783816,0.050761421,0,CIP,0.034387895,1,0,0,0,0,0,0,0,1
0.230783816,0,1.88E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.230783816,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.230908332,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.230908332,0.050761421,1.88E-08,CIP,0.05914718,1,0,0,0,0,0,0,0,1
0.230909747,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.230909747,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,1
0.231042753,0.203045685,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.231042753,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.231042753,0.253807107,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.231042753,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231042753,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.231160194,0,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.231160194,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231160194,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.231161609,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.2312932,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231294615,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.23129603,0,3.76E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.23129603,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.23129603,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.231417717,0.253807107,0,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.231417717,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.231530913,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.231530913,0.050761421,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.231680899,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231680899,0.101522843,2.82E-08,CIP,0.063273728,1,0,0,0,0,0,0,0,1
0.231682314,0.050761421,1.79E-07,CIP,0.104539202,1,0,0,0,0,0,0,0,1
0.231754477,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231754477,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.231754477,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.231755892,0.101522843,2.82E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,1
0.231914367,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.231915782,0.101522843,2.82E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,1
0.231915782,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.231915782,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.231915782,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.231917197,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.232096896,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232096896,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.232096896,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232096896,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.232207263,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232338854,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.232338854,0.101522843,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.232490254,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.232491669,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,1
0.232491669,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232657219,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232657219,0.101522843,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.232658634,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.232658634,0.101522843,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.232804375,0.101522843,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.232804375,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.232893517,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.232893517,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.233168019,0.101522843,4.70E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,1
0.233169434,0,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.233279801,0.101522843,0,CIP,0.053645117,1,0,0,0,0,0,0,0,1
0.233281216,0.253807107,0.743465229,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.233281216,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.233458085,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.234379223,0.101522843,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.235673909,0.050761421,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.236180464,0,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.236180464,0,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.236347429,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.236957275,0.253807107,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.237746822,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.23778927,0.050761421,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.237790685,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.237920861,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.237920861,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,1
0.237920861,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.238031228,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.238031228,0,9.41E-09,CIP,0.046767538,1,0,0,0,0,0,0,0,1
0.238150085,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.2381515,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.2381515,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.238264696,0.253807107,0,CIP,0.030261348,1,0,0,0,0,0,0,0,1
0.238264696,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,1
0.238264696,0.152284264,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,1
0.238264696,0,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.238379308,0.964467005,7.34E-08,TCP,0.425034388,0,0,0,0,0,0,0,1,1
0.238379308,0.050761421,0.743464025,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,1
0.238380723,0.964467005,1.85E-07,TCP,0.425034388,0,0,0,0,0,0,0,1,1
0.238382138,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.238383553,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.238383553,0.253807107,0,CIP,0.035763411,1,0,0,0,0,0,0,0,1
0.238383553,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.238383553,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,1
0.238568912,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.238570327,0.253807107,1.88E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,1
0.238677864,0,2.82E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,1
0.238815115,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.238815115,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,1
0.238815115,0,4.70E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.23895661,0.101522843,0,CIP,0.026134801,1,0,0,0,0,0,0,0,1
0.23895661,0,3.76E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,1
0.239066977,0.253807107,1.79E-07,CIP,0.367262724,1,0,0,0,0,0,0,0,1
0.239066977,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,1
0.239066977,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,1
0.239066977,1,1.79E-07,TCP,0.061898212,0,0,0,0,0,0,0,1,1
0.239178759,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,1
0.239180174,0.101522843,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,1
0.239181589,0,3.76E-08,CIP,0.052269601,1,0,0,0,0,0,0,0,1
